Name;Price;Link;Img;Color;Category;Subcategory
"FAUX SUEDE JACKET";"179.00 PLN";"https://www.zara.com/pl/en/faux-suede-jacket-p08574600.html?v1=495669578&v2=2600615";"https://static.zara.net/assets/public/7d3e/4dd4/d29244a892f0/8b107101824d/08574600778-a1/08574600778-a1.jpg?ts=1765380678488&w=302";"Brandy";"JACKETS | GILETS";"LEATHER EFFECT"
"RELAXED FIT FAUX LEATHER OVERSHIRT";"299.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-faux-leather-overshirt-p03548430.html?v1=507884268&v2=2600615";"https://static.zara.net/assets/public/76fd/c5e7/05a347c0a9d4/cd2c186c2910/03548430800-a1/03548430800-a1.jpg?ts=1772190160743&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"CROPPED FIT FAUX LEATHER JACKET";"259.00 PLN";"https://www.zara.com/pl/en/cropped-fit-faux-leather-jacket-p03833200.html?v1=498804462&v2=2600615";"https://static.zara.net/assets/public/9ae2/4a17/ceff4fa39035/49c9a3ff848c/03833200510-a1/03833200510-a1.jpg?ts=1772093390316&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"WASHED LEATHER EFFECT JACKET";"259.00 PLN";"https://www.zara.com/pl/en/washed-leather-effect-jacket-p03715200.html?v1=495711998&v2=2600615";"https://static.zara.net/assets/public/e816/9757/81a0439abddd/09f99cc1d45e/03715200700-a1/03715200700-a1.jpg?ts=1766482341300&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"WASHED LEATHER EFFECT JACKET";"259.00 PLN";"https://www.zara.com/pl/en/washed-leather-effect-jacket-p04695400.html?v1=495680164&v2=2600615";"https://static.zara.net/assets/public/7d7d/6536/0c47465e9f49/c6ef9ec1ee0f/04695400606-a1/04695400606-a1.jpg?ts=1769068941596&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"WASHED LEATHER EFFECT JACKET";"219.00 PLN";"https://www.zara.com/pl/en/washed-leather-effect-jacket-p03918449.html?v1=498852164&v2=2600615";"https://static.zara.net/assets/public/ce64/6e1d/f9004825a70f/e480f347a020/03918449700-a1/03918449700-a1.jpg?ts=1768984630469&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"WASHED LEATHER EFFECT JACKET";"219.00 PLN";"https://www.zara.com/pl/en/washed-leather-effect-jacket-p02949200.html?v1=495711794&v2=2600615";"https://static.zara.net/assets/public/5393/5c15/541a4416a570/b94e3a57d975/02949200800-a1/02949200800-a1.jpg?ts=1769598967588&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"FAUX SUEDE OVERSHIRT";"219.00 PLN";"https://www.zara.com/pl/en/faux-suede-overshirt-p03046540.html?v1=495702822&v2=2600615";"https://static.zara.net/assets/public/4fdf/287d/27a24c42a7a5/5503199b52bf/03046540401-a1/03046540401-a1.jpg?ts=1768303531837&w=302";"Navy blue";"JACKETS | GILETS";"LEATHER EFFECT"
"DOUBLE-FACED FAUX SUEDE JACKET";"299.00 PLN";"https://www.zara.com/pl/en/double-faced-faux-suede-jacket-p08281200.html?v1=502297773&v2=2600615";"https://static.zara.net/assets/public/2b45/5c22/d56d46ed957a/1f9f4e50589b/08281200800-a1/08281200800-a1.jpg?ts=1764751954045&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"WASHED FAUX SUEDE JACKET";"219.00 PLN";"https://www.zara.com/pl/en/washed-faux-suede-jacket-p03046600.html?v1=499211044&v2=2600615";"https://static.zara.net/assets/public/85b3/3812/a6a44638bd21/2c55d80d3504/03046601811-a1/03046601811-a1.jpg?ts=1770822262729&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"FAUX LEATHER JACKET";"259.00 PLN";"https://www.zara.com/pl/en/faux-leather-jacket-p03548170.html?v1=496928859&v2=2600615";"https://static.zara.net/assets/public/4d41/dd80/74c146658624/c1f8a59d2d77/03548170538-a1/03548170538-a1.jpg?ts=1767796277682&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"REVERSIBLE FAUX LEATHER BOMBER JACKET";"299.00 PLN";"https://www.zara.com/pl/en/reversible-faux-leather-bomber-jacket-p00993401.html?v1=495716582&v2=2600615";"https://static.zara.net/assets/public/8b12/bde3/bea34fc59cb3/6d04e48a57f9/00993401801-a1/00993401801-a1.jpg?ts=1759219336453&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"DOUBLE-FACED LEATHER EFFECT JACKET";"299.00 PLN";"https://www.zara.com/pl/en/double-faced-faux-suede-jacket-p08281200.html?v1=495712311&v2=2600615";"https://static.zara.net/assets/public/3259/baa3/c1a144ca9619/85b7b16254a5/08281200700-a1/08281200700-a1.jpg?ts=1764751950967&w=302";"Brown";"JACKETS | GILETS";"LEATHER EFFECT"
"LEATHER EFFECT JACKET WITH DETACHABLE COLLAR";"299.00 PLN";"https://www.zara.com/pl/en/leather-effect-jacket-with-detachable-collar-p05070702.html?v1=495712293&v2=2600615";"https://static.zara.net/assets/public/1741/8187/7d114ab88489/3f8651b08426/05070702800-a1/05070702800-a1.jpg?ts=1764934866715&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"LEATHER EFFECT JACKET WITH DETACHABLE COLLAR";"299.00 PLN";"https://www.zara.com/pl/en/leather-effect-jacket-with-detachable-collar-p05070702.html?v1=495712292&v2=2600615";"https://static.zara.net/assets/public/e887/364b/a39c4d96963f/818eec475be0/05070702700-a1/05070702700-a1.jpg?ts=1764934875222&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"FAUX SUEDE JACKET WITH POCKETS";"219.00 PLN";"https://www.zara.com/pl/en/faux-suede-jacket-with-pockets-p03046555.html?v1=495684476&v2=2600615";"https://static.zara.net/assets/public/d8d3/1104/3bf9413e9825/b07e17254744/03046555916-a1/03046555916-a1.jpg?ts=1767026289622&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"FAUX SUEDE BOMBER JACKET";"219.00 PLN";"https://www.zara.com/pl/en/faux-suede-bomber-jacket-p06318400.html?v1=495680269&v2=2600615";"https://static.zara.net/assets/public/885c/5276/f91a4b14b1fa/dd3e282f4569/06318400506-a1/06318400506-a1.jpg?ts=1769078431323&w=302";"NO_COLOR";"JACKETS | GILETS";"LEATHER EFFECT"
"FAUX SUEDE JACKET";"179.00 PLN";"https://www.zara.com/pl/en/faux-suede-jacket-p08574600.html?v1=495669579&v2=2600615";"https://static.zara.net/assets/public/9b50/0291/8bb146b7b088/9331b94db0dd/08574600811-a1/08574600811-a1.jpg?ts=1765379568591&w=302";"Light grey";"JACKETS | GILETS";"LEATHER EFFECT"
"REGULAR FIT PUFFER GILET";"159.00 PLN";"https://www.zara.com/pl/en/regular-fit-puffer-gilet-p00029550.html?v1=495689118&v2=2536907";"https://static.zara.net/assets/public/8869/1373/89ee40ca9abf/04ae1951826b/00029550800-a1/00029550800-a1.jpg?ts=1768404324077&w=302";"Black";"JACKETS | GILETS";"GILETS"
"80% DOWN - 20% FEATHER PADDED WATER REPELLENT ORIGINS WAISTCOAT";"219.00 PLN";"https://www.zara.com/pl/en/80-down---20-feather-water-repellent-quilted-waistcoat-origins-p04302213.html?v1=495693967&v2=2536907";"https://static.zara.net/assets/public/690f/9139/10564db4a124/f2276b0c6c48/04302213800-a1/04302213800-a1.jpg?ts=1768389698262&w=302";"Black";"JACKETS | GILETS";"GILETS"
"LIGHTWEIGHT WATER-REPELLENT PUFFER GILET";"109.00 PLN";"https://www.zara.com/pl/en/lightweight-water-repellent-puffer-gilet-p04302206.html?v1=495698608&v2=2536907";"https://static.zara.net/assets/public/a0bc/f80d/f58d45f1ae66/826fa0d4e2b5/04302205800-a1/04302205800-a1.jpg?ts=1766500986870&w=302";"Black";"JACKETS | GILETS";"GILETS"
"LIGHTWEIGHT WATER-REPELLENT PUFFER GILET";"109.00 PLN";"https://www.zara.com/pl/en/lightweight-water-repellent-puffer-gilet-p04302206.html?v1=495698609&v2=2536907";"https://static.zara.net/assets/public/0136/3de7/23ca4a3c90ff/76c9a8406061/04302206826-a1/04302206826-a1.jpg?ts=1765471533378&w=302";"Greyish";"JACKETS | GILETS";"GILETS"
"LIGHTWEIGHT WATER-REPELLENT PUFFER GILET";"109.00 PLN";"https://www.zara.com/pl/en/lightweight-water-repellent-puffer-gilet-p04302206.html?v1=495698606&v2=2536907";"https://static.zara.net/assets/public/5ae2/9dda/e39640d6a88e/148dd3ed0cbe/04695206401-a1/04695206401-a1.jpg?ts=1767612282841&w=302";"Navy blue";"JACKETS | GILETS";"GILETS"
"REGULAR FIT PUFFER GILET";"159.00 PLN";"https://www.zara.com/pl/en/regular-fit-puffer-gilet-p00029550.html?v1=495689119&v2=2536907";"https://static.zara.net/assets/public/c049/a687/d13f4b148dc4/44d15c5392d5/00029550707-a1/00029550707-a1.jpg?ts=1767881886756&w=302";"camel";"JACKETS | GILETS";"GILETS"
"CROPPED FIT PUFFER GILET";"159.00 PLN";"https://www.zara.com/pl/en/cropped-fit-puffer-gilet-p03918460.html?v1=501597528&v2=2536907";"https://static.zara.net/assets/public/642a/70aa/bc164882ad7f/440bba154b12/03918460700-a1/03918460700-a1.jpg?ts=1770978107678&w=302";"NO_COLOR";"JACKETS | GILETS";"GILETS"
"CROPPED FIT PUFFER GILET";"159.00 PLN";"https://www.zara.com/pl/en/cropped-fit-puffer-gilet-p03918460.html?v1=502255689&v2=2536907";"https://static.zara.net/assets/public/15c2/24cd/41c34d9aa84f/3ac2bb32b8d1/03918460800-a1/03918460800-a1.jpg?ts=1770978113936&w=302";"NO_COLOR";"JACKETS | GILETS";"GILETS"
"80% DOWN - 20% FEATHER WATER-REPELLENT QUILTED GILET ORIGINS";"219.00 PLN";"https://www.zara.com/pl/en/80-down---20-feather-water-repellent-quilted-waistcoat-origins-p04302213.html?v1=495693966&v2=2536907";"https://static.zara.net/assets/public/bf8e/bebd/dd674732ad0f/22b7dee95a1d/04302213552-a1/04302213552-a1.jpg?ts=1768389716246&w=302";"Dark bottle green";"JACKETS | GILETS";"GILETS"
"WASHED TOPSTITCHED WAISTCOAT";"129.00 PLN";"https://www.zara.com/pl/en/washed-topstitched-waistcoat-p00122405.html?v1=498378890&v2=2536907";"https://static.zara.net/assets/public/cee5/e3b3/ccb5451fba71/be5fd8725c6b/00122405809-a1/00122405809-a1.jpg?ts=1768496054616&w=302";"NO_COLOR";"JACKETS | GILETS";"GILETS"
"TECHNICAL PARKA WITH DETACHABLE WAISTCOAT";"479.00 PLN";"https://www.zara.com/pl/en/technical-parka-with-detachable-waistcoat-p03046226.html?v1=497822308&v2=2536907";"https://static.zara.net/assets/public/615e/6262/61c643acb4a3/03266ecd97c0/03046226505-a1/03046226505-a1.jpg?ts=1770654664748&w=302";"NO_COLOR";"JACKETS | GILETS";"GILETS"
"TECHNICAL QUILTED CONTRAST GILET";"219.00 PLN";"https://www.zara.com/pl/en/technical-combined-quilted-gilet-p05320303.html?v1=495698390&v2=2536907";"https://static.zara.net/assets/public/e8a9/f70e/7672407bbc68/187dfebace19/05320303804-a1/05320303804-a1.jpg?ts=1771586435082&w=302";"NO_COLOR";"JACKETS | GILETS";"GILETS"
"REVERSIBLE TECHNICAL GILET";"219.00 PLN";"https://www.zara.com/pl/en/reversible-technical-gilet-p05070124.html?v1=495689478&v2=2536907";"https://static.zara.net/assets/public/cf34/3807/689a49638c30/971684807921/05070124401-a1/05070124401-a1.jpg?ts=1768904813911&w=302";"NO_COLOR";"JACKETS | GILETS";"GILETS"
"WATER-REPELLENT QUILTED JACKET";"219.00 PLN";"https://www.zara.com/pl/en/water-repellent-quilted-jacket-p03918560.html?v1=495689485&v2=2599622";"https://static.zara.net/assets/public/1f81/3371/b7934cec9b8d/6d9d3c3a05e8/03918561401-a1/03918561401-a1.jpg?ts=1768409073984&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"LEATHER BOMBER JACKET";"759.00 PLN";"https://www.zara.com/pl/en/leather-bomber-jacket-p00624401.html?v1=507744728&v2=2599622";"https://static.zara.net/assets/public/62c3/4afa/86704ccf9289/344f1e32e34f/00624401717-a1/00624401717-a1.jpg?ts=1772787370006&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"WASHED HOODED JACKET";"179.00 PLN";"https://www.zara.com/pl/en/washed-hooded-jacket-p04365471.html?v1=504022005&v2=2599622";"https://static.zara.net/assets/public/04f2/e501/74e24c6aae78/52e7845a6905/04365471822-a1/04365471822-a1.jpg?ts=1769165081254&w=302";"Charcoal";"JACKETS | GILETS";"BOMBER"
"CROPPED FIT FIREMAN CLASP JACKET";"219.00 PLN";"https://www.zara.com/pl/en/cropped-fit-fireman-clasp-jacket-p04302420.html?v1=506800752&v2=2599622";"https://static.zara.net/assets/public/e5f4/f8ea/c0da436cb108/98d2c4c6ec0f/04302420800-a1/04302420800-a1.jpg?ts=1770199677439&w=302";"Black";"JACKETS | GILETS";"BOMBER"
"EMBROIDERED CONTRAST BOMBER JACKET";"299.00 PLN";"https://www.zara.com/pl/en/embroidered-contrast-bomber-jacket-p04302425.html?v1=495689102&v2=2599622";"https://static.zara.net/assets/public/4084/7c14/2e874dcdbbf3/0dc62c15ac3e/04302425800-a1/04302425800-a1.jpg?ts=1767776659535&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"TECHNICAL BOMBER JACKET";"129.00 PLN";"https://www.zara.com/pl/en/technical-bomber-jacket-p04302460.html?v1=495684495&v2=2599622";"https://static.zara.net/assets/public/ecfb/61f7/3b4e42fbacd2/9a6e1417f4d8/04302460800-a1/04302460800-a1.jpg?ts=1767796644811&w=302";"Black";"JACKETS | GILETS";"BOMBER"
"RELAXED FIT LEATHER JACKET";"559.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-leather-jacket-p05388330.html?v1=495694028&v2=2599622";"https://static.zara.net/assets/public/a0b2/88ea/fe7b4886963a/286d5145186e/05388330700-a1/05388330700-a1.jpg?ts=1768981678520&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"CROPPED FIT JACKET WITH FIREMAN CLASP";"219.00 PLN";"https://www.zara.com/pl/en/cropped-fit-fireman-clasp-jacket-p04302420.html?v1=503412514&v2=2599622";"https://static.zara.net/assets/public/1d61/d016/ae6b403198fb/d383dcdc4fb6/04302420600-a1/04302420600-a1.jpg?ts=1770199661350&w=302";"Red";"JACKETS | GILETS";"BOMBER"
"FAUX LEATHER BOMBER JACKET";"219.00 PLN";"https://www.zara.com/pl/en/leather-effect-bomber-jacket-p03918450.html?v1=502255683&v2=2599622";"https://static.zara.net/assets/public/77dc/bf9d/3cb34ec78f9f/a97b49187188/03918450800-a1/03918450800-a1.jpg?ts=1770202792421&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"RELAXED FIT SUEDE LEATHER JACKET";"759.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-suede-leather-jacket-p00624100.html?v1=507744692&v2=2599622";"https://static.zara.net/assets/public/5992/5bc9/3a0d46598498/d0ceda0cc9f8/00624100832-a1/00624100832-a1.jpg?ts=1772787386685&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"TECHNICAL JACKET WITH DETACHABLE WAISTCOAT";"399.00 PLN";"https://www.zara.com/pl/en/technical-jacket-with-detachable-waistcoat-p03046346.html?v1=498899759&v2=2599622";"https://static.zara.net/assets/public/9295/d76b/889140f385ab/3489bc87be1c/03046346700-a1/03046346700-a1.jpg?ts=1770654715098&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"REGULAR FIT WASHED COTTON JACKET";"179.00 PLN";"https://www.zara.com/pl/en/regular-fit-washed-cotton-jacket-p01063240.html?v1=503357877&v2=2599622";"https://static.zara.net/assets/public/a1f7/682f/efe64c8c9b05/2685a64227df/01063240401-a1/01063240401-a1.jpg?ts=1772125035722&w=302";"Navy blue";"JACKETS | GILETS";"BOMBER"
"REGULAR FIT WASHED COTTON JACKET";"179.00 PLN";"https://www.zara.com/pl/en/regular-fit-washed-cotton-jacket-p01063240.html?v1=503357878&v2=2599622";"https://static.zara.net/assets/public/a8b4/e566/1cd94b2ca986/f0bbaae17159/01063240711-a1/01063240711-a1.jpg?ts=1772125026635&w=302";"Sand";"JACKETS | GILETS";"BOMBER"
"COTTON BLEND TECHNICAL JACKET";"299.00 PLN";"https://www.zara.com/pl/en/cotton-blend-technical-jacket-p06318502.html?v1=498733622&v2=2599622";"https://static.zara.net/assets/public/a07f/554f/71034612bafc/4d16d8e27738/06318502507-a1/06318502507-a1.jpg?ts=1769513059115&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"CROPPED FIT LEATHER EFFECT JACKET";"219.00 PLN";"https://www.zara.com/pl/en/cropped-fit-faux-leather-jacket-p03046443.html?v1=502815107&v2=2599622";"https://static.zara.net/assets/public/194a/c8a0/355942528c7c/46c0a8c4749d/03046443700-a1/03046443700-a1.jpg?ts=1771576185736&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"WATER-REPELLENT QUILTED JACKET";"219.00 PLN";"https://www.zara.com/pl/en/water-repellent-quilted-jacket-p03918550.html?v1=495689408&v2=2599622";"https://static.zara.net/assets/public/6901/78cb/81db49c6a828/281cb4734777/03918550800-a1/03918550800-a1.jpg?ts=1768482332270&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"LEATHER EFFECT BOMBER JACKET";"179.00 PLN";"https://www.zara.com/pl/en/leather-effect-bomber-jacket-p03918412.html?v1=502981514&v2=2599622";"https://static.zara.net/assets/public/fff0/a8af/9db94d1e9400/b19a3adfac36/03918412800-a1/03918412800-a1.jpg?ts=1755789362436&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"VINTAGE-EFFECT LEATHER JACKET";"899.00 PLN";"https://www.zara.com/pl/en/vintage-effect-leather-jacket-p04416408.html?v1=499873343&v2=2599622";"https://static.zara.net/assets/public/a545/441e/d1294e0b8228/94bc6c6767c5/04416408705-a1/04416408705-a1.jpg?ts=1770814373280&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"RELAXED FIT COMFORT JACKET";"259.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-comfort-jacket-p04413309.html?v1=507703414&v2=2599622";"https://static.zara.net/assets/public/1ddd/54b5/56944c61a8d1/e95f8534af31/04413309800-a1/04413309800-a1.jpg?ts=1772037756188&w=302";"Black";"JACKETS | GILETS";"BOMBER"
"CROPPED FAUX LEATHER JACKET";"219.00 PLN";"https://www.zara.com/pl/en/cropped-fit-faux-leather-jacket-p03046443.html?v1=502815108&v2=2599622";"https://static.zara.net/assets/public/6d16/b097/b3eb40608985/26a4559fde34/03046443800-a1/03046443800-a1.jpg?ts=1771576188254&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"WASHED-EFFECT FAUX SUEDE JACKET";"219.00 PLN";"https://www.zara.com/pl/en/washed-faux-suede-jacket-p03046600.html?v1=499211043&v2=2599622";"https://static.zara.net/assets/public/a290/3ec6/952e4c788106/e11e275307e3/03046601500-a1/03046601500-a1.jpg?ts=1770819060908&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"FAUX SUEDE BOMBER JACKET";"219.00 PLN";"https://www.zara.com/pl/en/faux-suede-bomber-jacket-p06318400.html?v1=495680268&v2=2599622";"https://static.zara.net/assets/public/902b/bc23/b0014d3fb48a/358cdfb63c38/06318390712-a1/06318390712-a1.jpg?ts=1769082153860&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"FAUX SUEDE JACKET";"179.00 PLN";"https://www.zara.com/pl/en/faux-suede-jacket-p08574600.html?v1=495669580&v2=2599622";"https://static.zara.net/assets/public/06fd/6b27/f9a54ef2908d/ca2f3e03b698/08574600800-a1/08574600800-a1.jpg?ts=1765443591423&w=302";"Black";"JACKETS | GILETS";"BOMBER"
"FAUX SUEDE JACKET";"179.00 PLN";"https://www.zara.com/pl/en/faux-suede-jacket-p08574600.html?v1=495669578&v2=2599622";"https://static.zara.net/assets/public/7d3e/4dd4/d29244a892f0/8b107101824d/08574600778-a1/08574600778-a1.jpg?ts=1765380678488&w=302";"Brandy";"JACKETS | GILETS";"BOMBER"
"SUEDE LEATHER JACKET";"559.00 PLN";"https://www.zara.com/pl/en/suede-leather-jacket-p06318501.html?v1=495693948&v2=2599622";"https://static.zara.net/assets/public/c0fe/e420/13b44abfa364/50bdc40180bd/06318501552-a1/06318501552-a1.jpg?ts=1770194548356&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"TECHNICAL BOMBER JACKET";"129.00 PLN";"https://www.zara.com/pl/en/technical-bomber-jacket-p04302460.html?v1=495684497&v2=2599622";"https://static.zara.net/assets/public/bcb5/3b2a/69464c1c968e/0698e529f9b7/04302460916-a1/04302460916-a1.jpg?ts=1767796647557&w=302";"Grey green";"JACKETS | GILETS";"BOMBER"
"TECHNICAL BOMBER JACKET";"129.00 PLN";"https://www.zara.com/pl/en/technical-bomber-jacket-p04302460.html?v1=495684496&v2=2599622";"https://static.zara.net/assets/public/f5ee/c080/57eb411ca8d2/3870069f1f35/04302460706-a1/04302460706-a1.jpg?ts=1767801141695&w=302";"Mink";"JACKETS | GILETS";"BOMBER"
"QUILTED TECHNICAL JACKET";"359.00 PLN";"https://www.zara.com/pl/en/quilted-technical-jacket-p02634344.html?v1=502153329&v2=2599622";"https://static.zara.net/assets/public/8575/b0a8/6f634928ab28/51d2995eddc6/02634344707-a1/02634344707-a1.jpg?ts=1770814360377&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"REGULAR FIT JACKET WITH POCKETS";"359.00 PLN";"https://www.zara.com/pl/en/regular-fit-jacket-with-pockets-p02949350.html?v1=495716408&v2=2599622";"https://static.zara.net/assets/public/e17a/aa8b/2a79460e92d0/7ef874d286be/02949350800-a1/02949350800-a1.jpg?ts=1767950882277&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"RELAXED FIT BOMBER JACKET";"259.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-bomber-jacket-p03046356.html?v1=502752161&v2=2599622";"https://static.zara.net/assets/public/52c9/66ec/094c4625bce4/624f5048a6a0/03046356717-a1/03046356717-a1.jpg?ts=1770654725543&w=302";"Chocolate";"JACKETS | GILETS";"BOMBER"
"RELAXED FIT BOMBER JACKET";"259.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-bomber-jacket-p03046356.html?v1=502752160&v2=2599622";"https://static.zara.net/assets/public/cc3d/2db3/056f43f0b253/e8f806c54e55/03046356800-a1/03046356800-a1.jpg?ts=1770654728670&w=302";"Black";"JACKETS | GILETS";"BOMBER"
"HERRINGBONE TEXTURED CROPPED FIT JACKET";"259.00 PLN";"https://www.zara.com/pl/en/herringbone-textured-cropped-fit-jacket-p05320208.html?v1=498808485&v2=2599622";"https://static.zara.net/assets/public/40cc/38fa/51ac458f98f3/4e1cd69409e5/05320208722-a1/05320208722-a1.jpg?ts=1770720530048&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"WAXED FINISH DENIM JACKET";"259.00 PLN";"https://www.zara.com/pl/en/waxed-finish-denim-jacket-p05762401.html?v1=496900185&v2=2599622";"https://static.zara.net/assets/public/aacb/d183/fe8b41b5983e/06820e022364/05762401800-a1/05762401800-a1.jpg?ts=1770134134505&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"WASHED HOODED JACKET";"179.00 PLN";"https://www.zara.com/pl/en/washed-hooded-jacket-p04365471.html?v1=504022006&v2=2599622";"https://static.zara.net/assets/public/26dd/7b01/13d242ff9d64/4e4fc363a806/04365471406-a1/04365471406-a1.jpg?ts=1769165085785&w=302";"Light blue";"JACKETS | GILETS";"BOMBER"
"CROPPED FIT TECHNICAL JACKET";"179.00 PLN";"https://www.zara.com/pl/en/cropped-fit-technical-jacket-p06318415.html?v1=498904056&v2=2599622";"https://static.zara.net/assets/public/c9b1/8743/98e342ff99f4/ecbc86e46b5b/06318415800-a1/06318415800-a1.jpg?ts=1771495120813&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
"RELAXED FIT HOODED ANORAK";"219.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-hooded-anorak-p01437608.html?v1=516605405&v2=2599622";"https://static.zara.net/assets/public/5d68/af2f/ef1148fdbe42/a5b57a2732e3/01437608710-e1/01437608710-e1.jpg?ts=1772725934602&w=302";"NO_COLOR";"JACKETS | GILETS";"BOMBER"
